,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SbjNum,NSE,NSEv1,NSEv2,edad,edadx,DNI,sexo,dep,prov,dist,zona,zona2,zona3,zonali,zonali2,region,area,ambito,ambito2,edu,edu2,p01,p02_1,p02_2,p02_3,p03_1,p03_2,p03_3,p03_4,p04,p05,p06,p06otros,p06cod,p07_1,p07_2,p07_3,p08,p09,p10,p11,p12,PONDERADOR,PERCENTAGE,periodo
614,614,614,614,155895828,NSE D,NSE D,NSE D/E,18,De 18 a 24 años,SI,Mujer,14,Chiclayo,140105,Norte,2,2,-1,-1,1,3,Perú urbano,1,Superior técnico incompleta,Educacion superior,Aprueba,99,Desaprueba,Aprueba,Algo,Algo,Algo,Mucho,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Poco,Poco,Poco,Tiene mucha influencia,NS/NP,Mejor,No atenta contra la libertad de prensa,Derecha,0.8754,0.07169909575105458,AGOSTO 2021
615,615,615,615,155895831,NSE D,NSE D,NSE D/E,42,De 40 a más años,SI,Hombre,20,Sullana,200605,Norte,2,2,-1,-1,1,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Algo,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Nada,Poco,Nada,Tiene poca influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Derecha,1.3554,0.11101319897301734,AGOSTO 2021
616,616,616,616,155895846,NSE E,NSE E,NSE D/E,66,De 40 a más años,SI,Hombre,22,Lamas,220510,Selva,8,2,-1,-1,3,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,NS/NP,Desaprueba,99,NS/NP,NS/NP,Algo,NS/NP,NS/NP,NS/NP,NS/NP,Esperanza, ,-1,Nada,Nada,Nada,NS/NP,NS/NP,NS/NP,NS/NP,NS/NP,1.3554,0.11101319897301734,AGOSTO 2021
617,617,617,617,155895876,NSE D,NSE D,NSE D/E,30,De 25 a 39 años,SI,Mujer,15,Huaral,150605,Centro,3,2,-1,-1,1,4,Perú rural,2,Secundaria completa,Educacion Basica,NS/NP,Aprueba,Desaprueba,Aprueba,NS/NP,Mucho,NS/NP,NS/NP,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,NS/NP,Atenta contra la libertad de prensa,Centro,1.2849,0.10523894006229156,AGOSTO 2021
618,618,618,618,155895897,NSE B2,NSE B,NSE A/B,37,De 25 a 39 años,SI,Mujer,13,Trujillo,130101,Norte,2,2,-1,-1,1,1,Perú urbano,1,Superior universitaria completa,Educacion superior,NS/NP,Aprueba,Desaprueba,Desaprueba,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Poco,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,0.8697,0.07123224077529378,AGOSTO 2021
619,619,619,619,155895978,NSE B1,NSE B,NSE A/B,33,De 25 a 39 años,SI,Hombre,17,Tambopata,170101,Selva,8,2,-1,-1,3,3,Perú urbano,1,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Aprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie todo el gabinete,Confianza, ,-1,Algo,Algo,Algo,Tiene poca influencia,Igual,Mejor,Atenta contra la libertad de prensa,Izquierda,0.8974,0.07350099214872788,AGOSTO 2021
620,620,620,620,155896000,NSE A2,NSE A,NSE A/B,44,De 40 a más años,SI,Mujer,15,Lima,150114,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,Superior universitaria completa,Educacion superior,NS/NP,Desaprueba,Desaprueba,Desaprueba,Algo,Algo,Algo,NS/NP,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene algo de influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,0.286,0.02342465316975281,AGOSTO 2021
621,621,621,621,155896040,NSE B1,NSE B,NSE A/B,29,De 25 a 39 años,SI,Mujer,15,Lima,150110,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Posgrado universitario,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.7185,0.058848298260375506,AGOSTO 2021
622,622,622,622,155896073,NSE E,NSE E,NSE D/E,47,De 40 a más años,SI,Hombre,6,Santa Cruz,61306,Norte,5,2,-1,-1,2,4,Perú rural,2,Superior técnico completa,Educacion superior,NS/NP,Desaprueba,Desaprueba,NS/NP,Poco,Algo,Algo,Nada,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Poco,Nada,Tiene algo de influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,1.3554,0.11101319897301734,AGOSTO 2021
623,623,623,623,155896122,NSE D,NSE D,NSE D/E,64,De 40 a más años,SI,Mujer,15,Lima,150132,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,Aprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie todo el gabinete,Desilusión, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,1.3423,0.10994025157258461,AGOSTO 2021
624,624,624,624,155896258,NSE D,NSE D,NSE D/E,19,De 18 a 24 años,SI,Mujer,6,Celendín,60301,Norte,5,2,-1,-1,2,1,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Algo,Algo,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Algo,Nada,Tiene algo de influencia,Igual,Mejor,Atenta contra la libertad de prensa,Izquierda,0.8754,0.07169909575105458,AGOSTO 2021
625,625,625,625,155896303,NSE E,NSE E,NSE D/E,47,De 40 a más años,SI,Hombre,12,Chanchamayo,120303,Selva,8,2,-1,-1,3,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,NS/NP,99,Aprueba,NS/NP,Poco,Poco,Poco,Algo,Sí debe dar el voto de confianza,Que se cambie todo el gabinete,Esperanza, ,-1,Nada,Algo,Poco,Tiene algo de influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,1.3554,0.11101319897301734,AGOSTO 2021
626,626,626,626,155896306,NSE B1,NSE B,NSE A/B,66,De 40 a más años,SI,Hombre,15,Lima,150132,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie todo el gabinete,Desilusión, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Derecha,0.7579,0.06207533089984495,AGOSTO 2021
627,627,627,627,155896340,NSE E,NSE E,NSE D/E,45,De 40 a más años,SI,Hombre,12,Huancayo,120124,Centro,6,2,-1,-1,2,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Algo,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Algo,Algo,Poco,No tiene influencia,Igual,Mejor,Atenta contra la libertad de prensa,Izquierda,1.3554,0.11101319897301734,AGOSTO 2021
628,628,628,628,155896413,NSE C1,NSE C,NSE C,27,De 25 a 39 años,SI,Mujer,10,Dos de Mayo,100313,Centro,6,2,-1,-1,2,3,Perú urbano,1,Superior universitaria incompleta,Educacion superior,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Algo,Algo,Algo,Tiene algo de influencia,Igual,Igual,Atenta contra la libertad de prensa,Derecha,0.8697,0.07123224077529378,AGOSTO 2021
629,629,629,629,155896417,NSE C1,NSE C,NSE C,35,De 25 a 39 años,SI,Hombre,4,Arequipa,40102,Sur,7,2,-1,-1,2,2,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Aprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Mucho,Mucho,Mucho,Tiene algo de influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Izquierda,0.8974,0.07350099214872788,AGOSTO 2021
630,630,630,630,155896552,NSE B1,NSE B,NSE A/B,48,De 40 a más años,SI,Mujer,15,Lima,150120,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,Superior técnico incompleta,Educacion superior,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie todo el gabinete,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Igual,Peor,Atenta contra la libertad de prensa,Derecha,0.7346,0.060166958805945504,AGOSTO 2021
631,631,631,631,155896561,NSE B2,NSE B,NSE A/B,44,De 40 a más años,SI,Mujer,15,Lima,150128,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Desilusión,DESESPER,6,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,0.7346,0.060166958805945504,AGOSTO 2021
632,632,632,632,155896680,NSE C1,NSE C,NSE C,21,De 18 a 24 años,SI,Mujer,20,Talara,200701,Norte,2,2,-1,-1,1,1,Perú urbano,1,Superior universitaria incompleta,Educacion superior,NS/NP,Desaprueba,Aprueba,NS/NP,Poco,Algo,NS/NP,Mucho,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Poco,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.8754,0.07169909575105458,AGOSTO 2021
633,633,633,633,155896687,NSE D,NSE D,NSE D/E,33,De 25 a 39 años,SI,Mujer,15,Lima,150112,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Superior técnico incompleta,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Algo,Algo,Poco,Nada,No debe dar el voto de confianza,Que se cambie todo el gabinete,Miedo,temor,1,Nada,NS/NP,Nada,Tiene mucha influencia,Igual,Mejor,Atenta contra la libertad de prensa,Izquierda,1.313,0.10754045318841063,AGOSTO 2021
634,634,634,634,155896754,NSE E,NSE E,NSE D/E,19,De 18 a 24 años,SI,Mujer,6,Jaén,60803,Selva,8,2,-1,-1,3,4,Perú rural,2,Superior universitaria incompleta,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Aprueba,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Poco,Poco,Nada,Tiene algo de influencia,Peor,Igual,Atenta contra la libertad de prensa,Derecha,1.2933,0.10592693686867591,AGOSTO 2021
635,635,635,635,155896795,NSE C1,NSE C,NSE C,25,De 25 a 39 años,SI,Hombre,14,Chiclayo,140105,Norte,2,2,-1,-1,1,1,Perú urbano,1,Superior universitaria incompleta,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Algo,Mucho,Algo,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Poco,Nada,Tiene mucha influencia,Mejor,Igual,Atenta contra la libertad de prensa,Izquierda,0.8974,0.07350099214872788,AGOSTO 2021
636,636,636,636,155896937,NSE D,NSE D,NSE D/E,41,De 40 a más años,SI,Mujer,22,Tocache,221005,Selva,8,2,-1,-1,3,4,Perú rural,2,Superior técnico completa,Educacion superior,NS/NP,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Algo,Algo,Algo,Tiene algo de influencia,Igual,Igual,Atenta contra la libertad de prensa,Centro,1.3136,0.10758959581743809,AGOSTO 2021
637,637,637,637,155896941,NSE B2,NSE B,NSE A/B,50,De 40 a más años,SI,Hombre,15,Lima,150132,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Algo,Nada,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Desilusión, ,-1,Nada,Algo,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.7579,0.06207533089984495,AGOSTO 2021
638,638,638,638,155896959,NSE C1,NSE C,NSE C,64,De 40 a más años,SI,Mujer,22,Mariscal Cáceres,220604,Selva,8,2,-1,-1,3,4,Perú urbano,1,Superior universitaria incompleta,Educacion superior,Aprueba,99,Desaprueba,NS/NP,NS/NP,Poco,Mucho,NS/NP,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Orgullo, ,-1,Mucho,Algo,NS/NP,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Centro,0.8891,0.07282118578051477,AGOSTO 2021
639,639,639,639,155896996,NSE E,NSE E,NSE D/E,21,De 18 a 24 años,SI,Mujer,20,Sullana,200603,Norte,2,2,-1,-1,1,2,Perú urbano,1,Superior técnico incompleta,Educacion superior,Desaprueba,Desaprueba,Aprueba,Desaprueba,Nada,Nada,Poco,Poco,No debe dar el voto de confianza,Que se cambie todo el gabinete,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.8754,0.07169909575105458,AGOSTO 2021
640,640,640,640,155897069,NSE D,NSE D,NSE D/E,65,De 40 a más años,SI,Mujer,11,Chincha,110201,Sur,4,2,-1,-1,1,2,Perú urbano,1,Superior técnico incompleta,Educacion superior,Aprueba,Desaprueba,Aprueba,Aprueba,Poco,Mucho,NS/NP,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Confianza, ,-1,Nada,Algo,Nada,Tiene algo de influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Derecha,0.8891,0.07282118578051477,AGOSTO 2021
641,641,641,641,155897079,NSE B2,NSE B,NSE A/B,33,De 25 a 39 años,SI,Hombre,2,Recuay,21710,Norte,5,2,-1,-1,2,1,Perú urbano,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Aprueba,Aprueba,Algo,Mucho,Algo,Mucho,No debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Mucho,Nada,Tiene mucha influencia,Peor,Igual,Atenta contra la libertad de prensa,Centro,0.8974,0.07350099214872788,AGOSTO 2021
642,642,642,642,155897089,NSE B2,NSE B,NSE A/B,70,De 40 a más años,SI,Hombre,15,Lima,150117,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Desaprueba,Aprueba,Desaprueba,Desaprueba,Poco,Poco,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,No atenta contra la libertad de prensa,Centro,0.7579,0.06207533089984495,AGOSTO 2021
643,643,643,643,155897127,NSE C1,NSE C,NSE C,39,De 25 a 39 años,SI,Mujer,4,Camaná,40205,Sur,4,2,-1,-1,1,3,Perú urbano,1,Superior universitaria completa,Educacion superior,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Confianza, ,-1,Mucho,Mucho,Mucho,Tiene poca influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Izquierda,0.8697,0.07123224077529378,AGOSTO 2021
644,644,644,644,155897134,NSE B1,NSE B,NSE A/B,60,De 40 a más años,SI,Hombre,16,Putumayo,160801,Selva,8,2,-1,-1,3,2,Perú urbano,1,Posgrado universitario,Educacion superior,Desaprueba,Desaprueba,Aprueba,Aprueba,Poco,Poco,Poco,Poco,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Desilusión, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.9174,0.07513907978297632,AGOSTO 2021
645,645,645,645,155897142,NSE C2,NSE C,NSE C,74,De 40 a más años,SI,Hombre,15,Lima,150101,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,Superior universitaria incompleta,Educacion superior,NS/NP,99,99,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,NS/NP,NS/NP,NS/NP,NS/NP,Peor,NS/NP,No atenta contra la libertad de prensa,Centro,1.5409,0.1262064617806717,AGOSTO 2021
646,646,646,646,155897208,NSE C2,NSE C,NSE C,30,De 25 a 39 años,SI,Hombre,13,Trujillo,130105,Norte,2,2,-1,-1,1,1,Perú urbano,1,Posgrado universitario,Educacion superior,Desaprueba,Desaprueba,Aprueba,Desaprueba,Poco,Algo,Algo,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Derecha,0.8974,0.07350099214872788,AGOSTO 2021
647,647,647,647,155897212,NSE D,NSE D,NSE D/E,23,De 18 a 24 años,SI,Hombre,10,Puerto Inca,100901,Selva,8,2,-1,-1,3,2,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Poco,Poco,Poco,Tiene algo de influencia,Igual,Igual,No atenta contra la libertad de prensa,Izquierda,0.9032,0.07397603756265993,AGOSTO 2021
648,648,648,648,155897225,NSE E,NSE E,NSE D/E,50,De 40 a más años,SI,Hombre,15,Huarochirí,150705,Centro,6,2,-1,-1,2,4,Perú rural,2,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Algo,Poco,Poco,Tiene algo de influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Centro,1.3554,0.11101319897301734,AGOSTO 2021
649,649,649,649,155897237,NSE C2,NSE C,NSE C,28,De 25 a 39 años,SI,Hombre,20,Morropón,200401,Norte,2,2,-1,-1,1,3,Perú urbano,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Poco,Mucho,Mucho,No debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Algo,Poco,Poco,Tiene poca influencia,Mejor,Mejor,No atenta contra la libertad de prensa,Derecha,0.8974,0.07350099214872788,AGOSTO 2021
650,650,650,650,155897317,NSE E,NSE E,NSE D/E,33,De 25 a 39 años,SI,Mujer,14,Lambayeque,140303,Norte,2,2,-1,-1,1,2,Perú urbano,1,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,Aprueba,Algo,Poco,Poco,Poco,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Desilusión, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Igual,Atenta contra la libertad de prensa,Centro,0.8697,0.07123224077529378,AGOSTO 2021
651,651,651,651,155897341,NSE D,NSE D,NSE D/E,40,De 40 a más años,SI,Mujer,13,Ascope,130205,Norte,2,2,-1,-1,1,4,Perú rural,2,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Aprueba,Desaprueba,Poco,Algo,Algo,Algo,No debe dar el voto de confianza,Que se cambie a algunos ministros,Desconfianza,DESCONFI,7,Nada,Nada,Nada,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,Derecha,1.3136,0.10758959581743809,AGOSTO 2021
652,652,652,652,155897419,NSE E,NSE E,NSE D/E,53,De 40 a más años,SI,Mujer,10,Leoncio Prado,100605,Selva,8,2,-1,-1,3,4,Perú rural,2,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,NS/NP,Desaprueba,Aprueba,Aprueba,Poco,Algo,Poco,Poco,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Nada,Nada,Tiene algo de influencia,Peor,Peor,Atenta contra la libertad de prensa,Izquierda,1.3136,0.10758959581743809,AGOSTO 2021
653,653,653,653,155897493,NSE A2,NSE A,NSE A/B,48,De 40 a más años,SI,Hombre,10,Huánuco,100102,Centro,6,2,-1,-1,2,1,Perú urbano,1,Superior universitaria completa,Educacion superior,NS/NP,99,99,Desaprueba,Algo,Algo,Algo,Mucho,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Algo,Nada,Tiene mucha influencia,Igual,Igual,Atenta contra la libertad de prensa,NS/NP,0.9174,0.07513907978297632,AGOSTO 2021
654,654,654,654,155897510,NSE E,NSE E,NSE D/E,36,De 25 a 39 años,SI,Mujer,6,San Ignacio,60901,Selva,8,2,-1,-1,3,4,Perú rural,2,Secundaria completa,Educacion Basica,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Algo,Algo,Algo,Algo,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Poco,Poco,Poco,NS/NP,Peor,Peor,NS/NP,Izquierda,1.2849,0.10523894006229156,AGOSTO 2021
655,655,655,655,155897573,NSE E,NSE E,NSE D/E,49,De 40 a más años,SI,Mujer,15,Prov. Const. del Callao,70101,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,No debe dar el voto de confianza,Que se cambie todo el gabinete,Desilusión, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Derecha,0.6645,0.0544254616479047,AGOSTO 2021
656,656,656,656,155897638,NSE E,NSE E,NSE D/E,20,De 18 a 24 años,SI,Hombre,15,Lima,150123,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,Secundaria completa,Educacion Basica,NS/NP,Desaprueba,Desaprueba,Aprueba,Algo,Algo,Algo,Algo,NS/NP,Que se cambie a algunos ministros,Esperanza, ,-1,Poco,Nada,Nada,Tiene poca influencia,Peor,Mejor,Atenta contra la libertad de prensa,Izquierda,0.675,0.055285457655885134,AGOSTO 2021
657,657,657,657,155897647,NSE D,NSE D,NSE D/E,55,De 40 a más años,SI,Mujer,13,Pacasmayo,130702,Norte,2,2,-1,-1,1,3,Perú urbano,1,Primaria incompleta o completa/Secundaria incompleta,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Algo,Algo,Mucho,Sí debe dar el voto de confianza,Que se cambie todo el gabinete,Confianza, ,-1,Nada,Nada,Nada,Tiene poca influencia,Mejor,Mejor,Atenta contra la libertad de prensa,Derecha,0.8891,0.07282118578051477,AGOSTO 2021
658,658,658,658,155897660,NSE A2,NSE A,NSE A/B,46,De 40 a más años,SI,Mujer,15,Lima,150122,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,Desaprueba,Desaprueba,Aprueba,Aprueba,Nada,Poco,Poco,Nada,No debe dar el voto de confianza,Que se cambie a algunos ministros,Miedo, ,-1,Nada,Nada,Nada,Tiene mucha influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.286,0.02342465316975281,AGOSTO 2021
659,659,659,659,155897699,NSE B2,NSE B,NSE A/B,60,De 40 a más años,SI,Hombre,12,Junín,120502,Centro,6,2,-1,-1,2,1,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,NS/NP,NS/NP,Mucho,No debe dar el voto de confianza,Que se cambie a algunos ministros,Esperanza, ,-1,Nada,Nada,Nada,Tiene poca influencia,Peor,Peor,Atenta contra la libertad de prensa,Centro,0.9174,0.07513907978297632,AGOSTO 2021
660,660,660,660,155897762,NSE C1,NSE C,NSE C,43,De 40 a más años,SI,Mujer,15,Lima,150135,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,Superior técnico completa,Educacion superior,NS/NP,99,99,NS/NP,Poco,Algo,Poco,Mucho,Sí debe dar el voto de confianza,NS/NP,Esperanza, ,-1,Algo,Algo,Algo,Tiene algo de influencia,Mejor,Mejor,NS/NP,NS/NP,1.4934,0.12231600364933165,AGOSTO 2021
661,661,661,661,155897848,NSE C2,NSE C,NSE C,19,De 18 a 24 años,SI,Hombre,13,Sánchez Carrión,130901,Norte,5,2,-1,-1,2,2,Perú urbano,1,Posgrado universitario,Educacion superior,Desaprueba,Desaprueba,Aprueba,Desaprueba,Poco,Algo,Algo,Poco,Sí debe dar el voto de confianza,Que se cambie a algunos ministros,Incertidumbre, ,-1,Poco,Nada,Poco,Tiene mucha influencia,Peor,Peor,No atenta contra la libertad de prensa,Derecha,0.9032,0.07397603756265993,AGOSTO 2021
662,662,662,662,155897873,NSE D,NSE D,NSE D/E,21,De 18 a 24 años,SI,Hombre,8,La Convención,80907,Selva,8,2,-1,-1,3,2,Perú urbano,1,Secundaria completa,Educacion Basica,Aprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Algo,Mucho,Mucho,Sí debe dar el voto de confianza,Que se mantenga todo el gabinete,Esperanza, ,-1,Algo,Algo,Nada,Tiene poca influencia,Igual,Mejor,Atenta contra la libertad de prensa,Derecha,0.9032,0.07397603756265993,AGOSTO 2021
