,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,SbjNum,NSE,NSEv1,NSEv2,edad,edadx,DNI,sexo,dep,prov,dist,zona,zona2,zona3,zonali,zonali2,region,area,ambito,ambito2,edu,edu2,p01,p02_1,p02_2,p02_3,p02_4,p02_5,p02_6,p02_7,p03_1,p03_2,p03_3,p03_4,p04_1,p04_2,p04_3,p04_4,p04_5,p07,p08,p09,p11,p11otros,p11cod,p12,p13,PONDERADOR,PERCENTAGE,periodo
641,641,641,641,157404260,NSE C2,NSE C,NSE C,23,De 18 a 24 años,SI,Mujer,15,Prov. Const. del Callao,70106,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,4,2,NS/NP,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Poco,Poco,Algo,Mucho,Bien,Regular,Bien,Bien,Bien,Bien,Si,No,99, ,-1,Centro,5,1.1565,0.09566240278975224,SETIEMBRE 2021
642,642,642,642,157404285,NSE D,NSE D,NSE D/E,70,De 40 a más años,SI,Mujer,15,Lima,150135,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,NS/NP,Aprueba,Desaprueba,Poco,Poco,Poco,Poco,Mal,Regular,Regular,Mal,Mal,Regular,Si,No,8,CERRON,8,Derecha,1,1.2262,0.10142778927868065,SETIEMBRE 2021
643,643,643,643,157404344,NSE E,NSE E,NSE D/E,47,De 40 a más años,SI,Mujer,13,Trujillo,130103,Norte,2,2,-1,-1,1,4,Peru rural,2,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Poco,Poco,Poco,Regular,Regular,Regular,Regular,Regular,Bien,No,NS/NP,99, ,-1,Derecha,1,1.1543,0.0954804250239611,SETIEMBRE 2021
644,644,644,644,157404391,NSE B1,NSE B,NSE A/B,26,De 25 a 39 años,SI,Hombre,4,Caravelí,40307,Sur,4,2,-1,-1,1,1,Peru urbano,1,6,2,Desaprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Poco,Nada,Poco,Algo,Mal,Regular,Regular,Muy mal,Mal,Regular,Si,No,99, ,-1,Derecha,1,0.9555,0.07903625236974342,SETIEMBRE 2021
645,645,645,645,157404392,NSE C1,NSE C,NSE C,21,De 18 a 24 años,SI,Hombre,20,Piura,200104,Norte,2,2,-1,-1,1,1,Peru urbano,1,3,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Poco,Algo,Bien,Regular,Regular,Bien,Bien,Bien,Si,No,99, ,-1,Centro,6,0.8371,0.06924253988352926,SETIEMBRE 2021
646,646,646,646,157404398,NSE C1,NSE C,NSE C,46,De 40 a más años,SI,Hombre,13,Pacasmayo,130701,Norte,2,2,-1,-1,1,1,Peru urbano,1,7,2,Desaprueba,Desaprueba,NS/NP,Desaprueba,NS/NP,NS/NP,NS/NP,NS/NP,Algo,Algo,Algo,Mucho,NS/NP,NS/NP,NS/NP,Mal,Mal,Regular,Si,No,99, ,-1,NS/NP,99,0.9993,0.08265926425231249,SETIEMBRE 2021
647,647,647,647,157404466,NSE C2,NSE C,NSE C,60,De 40 a más años,SI,Hombre,15,Prov. Const. del Callao,70106,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,4,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Mal,Mal,Mal,Mal,Muy mal,Mal,Si,No,99, ,-1,Centro,1,1.3546,0.1120486734275818,SETIEMBRE 2021
648,648,648,648,157404480,NSE B2,NSE B,NSE A/B,36,De 25 a 39 años,SI,Mujer,15,Lima,150115,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,7,2,NS/NP,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Poco,Nada,Regular,Regular,NS/NP,Bien,Regular,Bien,Si,No,99, ,-1,Centro,1,0.7872,0.06511495328672111,SETIEMBRE 2021
649,649,649,649,157404487,NSE C1,NSE C,NSE C,57,De 40 a más años,SI,Hombre,15,Lima,150112,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,3,1,Aprueba,Desaprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Algo,Mucho,Algo,Algo,Regular,Regular,Regular,Bien,Bien,Bien,Si,No,4, ,-1,Izquierda,5,1.3546,0.1120486734275818,SETIEMBRE 2021
650,650,650,650,157404491,NSE E,NSE E,NSE D/E,52,De 40 a más años,SI,Mujer,2,Santa,21808,Norte,2,2,-1,-1,1,4,Peru rural,2,2,1,Aprueba,NS/NP,NS/NP,Aprueba,NS/NP,Desaprueba,Aprueba,NS/NP,Algo,Algo,Poco,Algo,Regular,Regular,Bien,Mal,Regular,Bien,Si,No,4, ,-1,Centro,7,1.1543,0.0954804250239611,SETIEMBRE 2021
651,651,651,651,157404494,NSE B2,NSE B,NSE A/B,60,De 40 a más años,SI,Hombre,15,Prov. Const. del Callao,70106,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Poco,Poco,Mucho,Regular,Regular,Mal,Regular,Mal,Bien,Si,No,4, ,-1,Derecha,5,0.8078,0.06681892691185633,SETIEMBRE 2021
652,652,652,652,157404510,NSE C1,NSE C,NSE C,53,De 40 a más años,SI,Hombre,12,Huancayo,120114,Centro,6,2,-1,-1,2,4,Peru urbano,1,6,2,Desaprueba,Desaprueba,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Poco,Poco,Nada,Algo,NS/NP,Regular,Muy mal,NS/NP,NS/NP,Bien,Si,Si,12,"LOS PARTIDOS AVANZA PAIS, FUERZA POPULAR, RENOVACION POPULAR",12,Derecha,2,0.9993,0.08265926425231249,SETIEMBRE 2021
653,653,653,653,157404518,NSE E,NSE E,NSE D/E,25,De 25 a 39 años,SI,Hombre,3,Andahuaylas,30201,Sur,7,2,-1,-1,2,4,Peru rural,2,3,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Mucho,Mucho,Bien,Bien,Regular,Bien,Regular,Bien,Si,No,14,LOS DE LA DERECHA,14,Izquierda,1,1.0829,0.08957441935237587,SETIEMBRE 2021
654,654,654,654,157404536,NSE E,NSE E,NSE D/E,48,De 40 a más años,SI,Hombre,20,Piura,200111,Norte,2,2,-1,-1,1,4,Peru rural,2,2,1,Desaprueba,Desaprueba,NS/NP,Desaprueba,NS/NP,Aprueba,Aprueba,Aprueba,Poco,Poco,Poco,Poco,Mal,Mal,Mal,Regular,Mal,Regular,Si,NS/NP,99, ,-1,Centro,4,1.1326,0.0936854625159303,SETIEMBRE 2021
655,655,655,655,157404537,NSE C1,NSE C,NSE C,23,De 18 a 24 años,SI,Hombre,15,Prov. Const. del Callao,70101,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,4,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Poco,Poco,Poco,Mal,Mal,Regular,Mal,Mal,Regular,Si,Si,99, ,-1,Derecha,5,1.1347,0.09385916856509455,SETIEMBRE 2021
656,656,656,656,157404545,NSE C2,NSE C,NSE C,28,De 25 a 39 años,SI,Mujer,1,Chachapoyas,10101,Norte,5,2,-1,-1,2,2,Peru urbano,1,5,2,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Algo,Regular,Regular,Regular,Regular,Bien,Muy bien,No,Si,99, ,-1,Centro,5,0.9739,0.0805582482290875,SETIEMBRE 2021
657,657,657,657,157404577,NSE D,NSE D,NSE D/E,30,De 25 a 39 años,SI,Mujer,15,Lima,150132,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Algo,Poco,Poco,Poco,Muy bien,Muy bien,Muy bien,Regular,Bien,Muy bien,Si,No,99, ,-1,Derecha,10,1.1725,0.09698587745005145,SETIEMBRE 2021
658,658,658,658,157404668,NSE E,NSE E,NSE D/E,25,De 25 a 39 años,SI,Mujer,6,Celendín,60306,Norte,5,2,-1,-1,2,2,Peru urbano,1,3,1,Aprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,NS/NP,Aprueba,Aprueba,Nada,Nada,Algo,Nada,Mal,Regular,Regular,Mal,Regular,Bien,No,Si,99, ,-1,Centro,5,0.9739,0.0805582482290875,SETIEMBRE 2021
659,659,659,659,157404705,NSE C1,NSE C,NSE C,19,De 18 a 24 años,SI,Mujer,15,Lima,150135,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,NS/NP,Poco,Algo,Algo,Poco,Mal,Regular,Regular,Regular,Regular,Bien,Si,No,99, ,-1,Centro,99,1.1565,0.09566240278975224,SETIEMBRE 2021
660,660,660,660,157404753,NSE C2,NSE C,NSE C,46,De 40 a más años,SI,Mujer,15,Lima,150136,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,2,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,NS/NP,NS/NP,NS/NP,Nada,Algo,Nada,Nada,NS/NP,Mal,Mal,Muy mal,Mal,Mal,Si,No,6, ,-1,Derecha,2,1.3806,0.11419931975056805,SETIEMBRE 2021
661,661,661,661,157404870,NSE C1,NSE C,NSE C,30,De 25 a 39 años,SI,Hombre,20,Piura,200101,Norte,2,2,-1,-1,1,4,Peru urbano,1,5,2,Aprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Algo,Mucho,Bien,Bien,Bien,Bien,Bien,Bien,Si,No,8,BLADIMIR CERRON,8,Centro,6,0.9555,0.07903625236974342,SETIEMBRE 2021
662,662,662,662,157404879,NSE E,NSE E,NSE D/E,36,De 25 a 39 años,SI,Hombre,15,Lima,150143,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Nada,Nada,Poco,Nada,Muy mal,Regular,Regular,Muy mal,Muy mal,Bien,Si,Si,99, ,-1,Centro,1,0.7493,0.061979972685137344,SETIEMBRE 2021
663,663,663,663,157404971,NSE C1,NSE C,NSE C,56,De 40 a más años,SI,Hombre,15,Lima,150115,Lima Metropolitana,1,1,1,1,1,-1,Lima Metropolitana,1,4,2,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Nada,Algo,Algo,Nada,Regular,Regular,Regular,Mal,Regular,Regular,Si,No,6, ,-1,Derecha,2,1.3546,0.1120486734275818,SETIEMBRE 2021
664,664,664,664,157404974,NSE B1,NSE B,NSE A/B,31,De 25 a 39 años,SI,Hombre,20,Piura,200101,Norte,2,2,-1,-1,1,3,Peru urbano,1,6,2,Desaprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Algo,Poco,Poco,Algo,Regular,Regular,Bien,Regular,Regular,Bien,Si,Si,99, ,-1,Derecha,8,0.9555,0.07903625236974342,SETIEMBRE 2021
665,665,665,665,157405009,NSE D,NSE D,NSE D/E,37,De 25 a 39 años,SI,Hombre,23,Tacna,230110,Sur,4,2,-1,-1,1,3,Peru urbano,1,3,1,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Nada,Nada,Nada,Nada,Mal,Regular,Regular,Mal,Regular,Regular,Si,Si,98, ,-1,Izquierda,3,0.9555,0.07903625236974342,SETIEMBRE 2021
666,666,666,666,157405012,NSE B2,NSE B,NSE A/B,40,De 40 a más años,SI,Mujer,15,Lima,150140,Lima Metropolitana,1,1,2,2,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Nada,Nada,Poco,Nada,Regular,Regular,Regular,Mal,Mal,Bien,Si,No,12,EL CONGRESO,12,Derecha,1,0.8233,0.0681010429890212,SETIEMBRE 2021
667,667,667,667,157405017,NSE E,NSE E,NSE D/E,41,De 40 a más años,SI,Hombre,3,Andahuaylas,30201,Sur,7,2,-1,-1,2,4,Peru rural,2,2,1,NS/NP,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Poco,Poco,Poco,Poco,Regular,Regular,Bien,Regular,Bien,Muy bien,Si,No,99, ,-1,Izquierda,1,1.1326,0.0936854625159303,SETIEMBRE 2021
668,668,668,668,157405084,NSE D,NSE D,NSE D/E,37,De 25 a 39 años,SI,Mujer,16,Maynas,160113,Selva,8,2,-1,-1,3,3,Peru urbano,1,2,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Poco,Mucho,Mucho,Poco,Regular,Muy bien,Bien,Muy bien,Muy bien,Muy bien,No,Si,99, ,-1,Centro,3,0.9739,0.0805582482290875,SETIEMBRE 2021
669,669,669,669,157405092,NSE C2,NSE C,NSE C,36,De 25 a 39 años,SI,Hombre,15,Lima,150143,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Nada,Poco,Poco,Nada,Mal,Muy mal,Mal,Muy mal,Muy mal,Regular,Si,Si,98, ,-1,Derecha,3,1.2953,0.10714354546784786,SETIEMBRE 2021
670,670,670,670,157405113,NSE E,NSE E,NSE D/E,47,De 40 a más años,SI,Hombre,15,Lima,150142,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,2,1,Aprueba,Desaprueba,NS/NP,Desaprueba,Desaprueba,NS/NP,NS/NP,NS/NP,Mucho,Mucho,Mucho,Mucho,NS/NP,NS/NP,Bien,Muy bien,NS/NP,Muy bien,Si,No,4, ,-1,Derecha,10,0.7836,0.06481717148815377,SETIEMBRE 2021
671,671,671,671,157405199,NSE C2,NSE C,NSE C,42,De 40 a más años,SI,Mujer,12,Tarma,120701,Centro,6,2,-1,-1,2,1,Peru urbano,1,8,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Poco,Nada,Poco,Nada,Mal,Regular,Bien,Muy mal,Mal,Regular,Si,Si,98, ,-1,Centro,3,1.0185,0.08424743384467155,SETIEMBRE 2021
672,672,672,672,157405231,NSE D,NSE D,NSE D/E,39,De 25 a 39 años,SI,Mujer,2,Casma,20801,Norte,2,2,-1,-1,1,3,Peru urbano,1,2,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Nada,Nada,Nada,Poco,Mal,Mal,Mal,Mal,Regular,Regular,No,Si,99, ,-1,Derecha,3,0.9739,0.0805582482290875,SETIEMBRE 2021
673,673,673,673,157405333,NSE E,NSE E,NSE D/E,29,De 25 a 39 años,SI,Mujer,25,Coronel Portillo,250104,Selva,8,2,-1,-1,3,4,Peru rural,2,2,1,Aprueba,Desaprueba,Desaprueba,Desaprueba,NS/NP,Desaprueba,Desaprueba,Aprueba,NS/NP,Mucho,Algo,Mucho,Regular,Mal,Mal,Regular,Mal,Regular,No,No,99, ,-1,Derecha,1,1.1037,0.09129493641076483,SETIEMBRE 2021
674,674,674,674,157405336,NSE C2,NSE C,NSE C,36,De 25 a 39 años,SI,Hombre,15,Lima,150135,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,7,2,NS/NP,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Algo,Regular,Regular,Regular,Regular,Regular,Bien,Si,No,4, ,-1,Derecha,7,1.2953,0.10714354546784786,SETIEMBRE 2021
675,675,675,675,157405341,NSE B2,NSE B,NSE A/B,18,De 18 a 24 años,SI,Hombre,21,Puno,210101,Sur,7,2,-1,-1,2,1,Peru urbano,1,3,1,Aprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Mucho,Mucho,Mucho,Mucho,Bien,Regular,Regular,Muy bien,Bien,Muy bien,Si,Si,7,MONTESINOS,7,Centro,6,0.8371,0.06924253988352926,SETIEMBRE 2021
676,676,676,676,157405342,NSE D,NSE D,NSE D/E,40,De 40 a más años,SI,Hombre,21,San Román,211101,Sur,7,2,-1,-1,2,1,Peru urbano,1,3,1,Desaprueba,NS/NP,Desaprueba,Desaprueba,Desaprueba,NS/NP,NS/NP,Desaprueba,Nada,Nada,Poco,Nada,Mal,Regular,Regular,Mal,Mal,Regular,Si,No,4, ,-1,Izquierda,5,0.9993,0.08265926425231249,SETIEMBRE 2021
677,677,677,677,157405350,NSE E,NSE E,NSE D/E,26,De 25 a 39 años,SI,Hombre,12,Chupaca,120909,Centro,6,2,-1,-1,2,1,Peru urbano,1,3,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Muy bien,Regular,Muy bien,Muy bien,Muy bien,Muy bien,Si,Si,12,LOS CONGRESITAS QUE YA ESTABAN ADENTRO QUE NO QUIEREN SAKIR DE SU CARGO,12,Izquierda,1,0.9555,0.07903625236974342,SETIEMBRE 2021
678,678,678,678,157405378,NSE C2,NSE C,NSE C,38,De 25 a 39 años,SI,Hombre,22,San Martín,220909,Selva,8,2,-1,-1,3,1,Peru urbano,1,3,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Mucho,Mucho,Poco,Regular,Regular,Bien,Muy bien,Regular,Regular,Si,No,4, ,-1,Izquierda,2,0.9555,0.07903625236974342,SETIEMBRE 2021
679,679,679,679,157405388,NSE D,NSE D,NSE D/E,25,De 25 a 39 años,SI,Hombre,15,Huaral,150605,Centro,3,2,-1,-1,1,2,Peru urbano,1,4,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Poco,Mucho,Poco,Poco,Regular,Regular,Bien,Bien,Regular,Bien,Si,No,11,LOS FUJIMORITAS,11,Izquierda,5,0.9555,0.07903625236974342,SETIEMBRE 2021
680,680,680,680,157405393,NSE E,NSE E,NSE D/E,18,De 18 a 24 años,SI,Mujer,21,Puno,210111,Sur,7,2,-1,-1,2,4,Peru rural,2,4,2,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Muy bien,Bien,Bien,Bien,Bien,Si,No,4, ,-1,Centro,1,0.9669,0.07997922806520659,SETIEMBRE 2021
681,681,681,681,157405465,NSE D,NSE D,NSE D/E,32,De 25 a 39 años,SI,Hombre,15,Prov. Const. del Callao,70104,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Mal,Regular,Mal,Regular,Mal,Mal,Si,Si,16,EL PUEBLO,16,Izquierda,1,1.1504,0.09515782807551317,SETIEMBRE 2021
682,682,682,682,157405490,NSE C2,NSE C,NSE C,45,De 40 a más años,SI,Hombre,15,Lima,150111,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Regular,Bien,Bien,Bien,Muy bien,Bien,Si,No,8,CERRON,8,Derecha,1,1.3546,0.1120486734275818,SETIEMBRE 2021
683,683,683,683,157405507,NSE C2,NSE C,NSE C,20,De 18 a 24 años,SI,Hombre,15,Lima,150133,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Desaprueba,Desaprueba,Nada,Poco,Nada,Nada,Mal,Mal,Regular,Regular,Regular,Mal,Si,Si,8,CERRON,8,Derecha,1,1.1347,0.09385916856509455,SETIEMBRE 2021
684,684,684,684,157405589,NSE D,NSE D,NSE D/E,23,De 18 a 24 años,SI,Mujer,12,Huancayo,120114,Centro,6,2,-1,-1,2,1,Peru urbano,1,8,2,Desaprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Algo,Poco,Regular,Regular,Regular,Regular,Regular,Bien,Si,Si,99, ,-1,Izquierda,5,0.8532,0.07057428626045534,SETIEMBRE 2021
685,685,685,685,157405657,NSE B2,NSE B,NSE A/B,38,De 25 a 39 años,SI,Mujer,15,Lima,150108,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,7,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Bien,Regular,Muy bien,Regular,Muy bien,Si,No,4, ,-1,Izquierda,5,0.7872,0.06511495328672111,SETIEMBRE 2021
686,686,686,686,157405691,NSE B2,NSE B,NSE A/B,26,De 25 a 39 años,SI,Mujer,15,Lima,150117,Lima Metropolitana,1,1,3,3,1,-1,Lima Metropolitana,1,6,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Aprueba,Algo,Algo,Poco,Algo,Regular,Regular,Regular,Regular,Regular,Bien,Si,Si,99, ,-1,Centro,5,0.7872,0.06511495328672111,SETIEMBRE 2021
687,687,687,687,157405723,NSE E,NSE E,NSE D/E,64,De 40 a más años,SI,Hombre,22,Rioja,220804,Selva,8,2,-1,-1,3,4,Peru rural,2,2,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,NS/NP,Desaprueba,Desaprueba,Nada,Algo,Nada,Poco,Regular,Mal,Regular,Mal,Muy mal,Regular,Si,No,4, ,-1,Centro,2,1.1326,0.0936854625159303,SETIEMBRE 2021
688,688,688,688,157405726,NSE E,NSE E,NSE D/E,36,De 25 a 39 años,SI,Hombre,12,Jauja,120433,Centro,6,2,-1,-1,2,4,Peru rural,2,7,2,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Desaprueba,NS/NP,Poco,Poco,Algo,Poco,Muy mal,Muy mal,Regular,Muy mal,Muy mal,Bien,Si,Si,4, ,-1,Izquierda,5,1.0829,0.08957441935237587,SETIEMBRE 2021
689,689,689,689,157405822,NSE E,NSE E,NSE D/E,47,De 40 a más años,SI,Mujer,16,Maynas,160101,Selva,8,2,-1,-1,3,3,Peru urbano,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Nada,Nada,Nada,Nada,Muy mal,Mal,Muy mal,Muy mal,Mal,Mal,NS/NP,Si,99, ,-1,Izquierda,1,1.0185,0.08424743384467155,SETIEMBRE 2021
690,690,690,690,157405824,NSE D,NSE D,NSE D/E,36,De 25 a 39 años,SI,Mujer,15,Lima,150118,Lima Metropolitana,1,1,5,5,1,-1,Lima Metropolitana,1,3,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Muy bien,Muy bien,Muy bien,Muy bien,Muy bien,Muy bien,Si,No,14,LA DERECHA,14,Centro,3,1.1725,0.09698587745005145,SETIEMBRE 2021
691,691,691,691,157405843,NSE E,NSE E,NSE D/E,27,De 25 a 39 años,SI,Mujer,22,Rioja,220801,Selva,8,2,-1,-1,3,1,Peru urbano,1,3,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Aprueba,Aprueba,Algo,Mucho,Mucho,Mucho,Regular,Regular,Regular,Regular,Regular,Bien,Si,No,99, ,-1,Izquierda,3,0.9739,0.0805582482290875,SETIEMBRE 2021
692,692,692,692,157405845,NSE C1,NSE C,NSE C,54,De 40 a más años,SI,Hombre,15,Lima,150133,Lima Metropolitana,1,1,4,4,1,-1,Lima Metropolitana,1,3,1,Desaprueba,Desaprueba,Desaprueba,Desaprueba,Aprueba,NS/NP,Aprueba,NS/NP,Nada,Nada,Nada,Nada,Mal,Regular,Mal,Mal,Mal,Regular,Si,Si,99, ,-1,NS/NP,2,1.3546,0.1120486734275818,SETIEMBRE 2021
693,693,693,693,157405857,NSE D,NSE D,NSE D/E,21,De 18 a 24 años,SI,Mujer,2,Carhuaz,20601,Norte,5,2,-1,-1,2,4,Peru rural,2,6,2,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Desaprueba,Poco,Poco,Algo,Algo,Regular,Regular,Regular,Mal,Regular,Regular,Si,Si,99, ,-1,Izquierda,4,0.9669,0.07997922806520659,SETIEMBRE 2021
694,694,694,694,157405872,NSE E,NSE E,NSE D/E,38,De 25 a 39 años,SI,Mujer,20,Piura,200110,Norte,2,2,-1,-1,1,2,Peru urbano,1,2,1,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Muy bien,Muy bien,Muy bien,Muy bien,Muy bien,Muy bien,Si,No,99, ,-1,Derecha,1,0.9739,0.0805582482290875,SETIEMBRE 2021
695,695,695,695,157405897,NSE C2,NSE C,NSE C,43,De 40 a más años,SI,Hombre,17,Tambopata,170101,Selva,8,2,-1,-1,3,1,Peru urbano,1,3,1,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Poco,Poco,Algo,Mucho,Regular,Regular,Regular,Bien,Regular,Bien,Si,Si,4, ,-1,Izquierda,7,0.9993,0.08265926425231249,SETIEMBRE 2021
696,696,696,696,157405901,NSE E,NSE E,NSE D/E,38,De 25 a 39 años,SI,Mujer,21,San Román,211101,Sur,7,2,-1,-1,2,4,Peru rural,2,3,1,Aprueba,Desaprueba,NS/NP,Aprueba,NS/NP,NS/NP,Aprueba,Aprueba,Mucho,Mucho,Mucho,Mucho,Bien,Muy bien,Bien,Muy bien,Bien,Bien,Si,No,11,LOS FUJIMORISTAS,11,Centro,8,1.1037,0.09129493641076483,SETIEMBRE 2021
697,697,697,697,157405930,NSE A2,NSE A,NSE A/B,58,De 40 a más años,SI,Hombre,15,Prov. Const. del Callao,70101,Lima Metropolitana,1,1,6,-1,1,-1,Lima Metropolitana,1,7,2,NS/NP,Desaprueba,NS/NP,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,Mucho,Mucho,Algo,Mucho,Bien,Regular,Bien,Regular,Regular,Regular,Si,Si,7,COFIDE,7,Centro,4,0.4263,0.035262327980347064,SETIEMBRE 2021
698,698,698,698,157405998,NSE C2,NSE C,NSE C,23,De 18 a 24 años,SI,Hombre,21,San Román,211105,Sur,7,2,-1,-1,2,4,Peru rural,2,5,2,Aprueba,Aprueba,Aprueba,Desaprueba,Desaprueba,Aprueba,Aprueba,Aprueba,NS/NP,Mucho,Mucho,Mucho,Regular,Regular,Regular,Muy bien,Regular,Muy bien,Si,No,4, ,-1,Izquierda,6,0.9487,0.07847377563911624,SETIEMBRE 2021
